trainee_id,trainee_name,age,height,weight,body_fat,body_muscle,trainee_goals,coach_id,coach_name,bio,coach_rating,coach_experiences,suitability_score,skill_match_score,coach_rating_contribution
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,9,Daniel Hart,Writer allow such throughout before find rise. Happy choice the morning expect. Good message compare of mind yard exactly. Point perhaps bring.,3.8,crossfit|cardio fitness|endurance improvement|strength training|weight loss,0.2695,0.1621,0.156
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,10,Andrew Long,Capital language improve inside tree foreign article. Time fact remember attack mother region usually.,3.6,agility training|mobility improvement|cardio fitness|weight loss,0.132,0.0,0.132
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,11,Timothy Moore,Off strategy thing dream idea black worry. Writer story behavior military.,2.7,endurance improvement|muscle gain|weight loss,0.1729,0.2127,0.024
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,12,James Moody,These agree enjoy health join.,3.7,agility training|strength training|weight loss|cardio fitness,0.2799,0.1942,0.144
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,13,Brian Anderson,Early quite arrive only. Audience community four far.,3.8,bodybuilding|cardio fitness|muscle gain|weight loss,0.2947,0.1981,0.156
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,14,Logan Navarro,Mean know per focus size benefit international. Design either future family within long.,4.3,agility training|crossfit|muscle gain|cardio fitness,0.328,0.1601,0.216
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,15,Suzanne Moore,Season stage small pass. Cost resource apply sure local option to. Wait beautiful break wife. Happen especially act court happy hear price.,3.9,strength training|muscle gain|bodybuilding,0.4856,0.4537,0.168
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,16,William Hancock,Heart understand open model minute. Describe second buy pick finally step.,4.3,flexibility enhancement|injury prevention|rehabilitation|cardio fitness|muscle gain|weight loss,0.3181,0.1458,0.216
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,17,Monica Adams,Event company true democratic show month right school. Series get strategy artist ago also. Account property science figure foot risk.,4.6,agility training|crossfit|flexibility enhancement|cardio fitness|muscle gain|strength training|weight loss,0.438,0.2658,0.252
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,18,Sarah Schaefer,Song approach idea back item national water rise. Reveal that interview run I science. Sport better bank test that church off.,4.8,agility training|crossfit|nutrition for fitness|flexibility enhancement|cardio fitness|endurance improvement|muscle gain|strength training|weight loss,0.4286,0.218,0.276
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,19,Jason Welch,Respond develop carry finish great. Current data Congress wind.,4.6,crossfit|nutrition for fitness|rehabilitation|cardio fitness|muscle gain|bodybuilding|strength training|weight loss,0.4369,0.2641,0.252
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,20,Paul Davis,Difficult various bank role career note large more. Although add little and. Theory third put value establish out medical.,3.7,crossfit|nutrition for fitness|muscle gain|bodybuilding|strength training,0.3575,0.305,0.144
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,21,Hunter Elliott,Contain pressure religious realize prepare somebody off. Course join do reason though. Bed hit natural cause laugh fly difference former. Ask style couple decision when.,5.0,crossfit|nutrition for fitness|flexibility enhancement|rehabilitation|cardio fitness|muscle gain|bodybuilding|strength training|weight loss,0.4663,0.2376,0.3
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,22,Andres Christensen,Nothing charge race authority establish compare miss. Character number loss deep true few particular. Necessary country environment people. Community single church visit little.,4.1,flexibility enhancement|rehabilitation|cardio fitness|mobility improvement|strength training|weight loss,0.2998,0.154,0.192
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,23,Amy Gray,Require interesting role of.,4.5,agility training|flexibility enhancement|powerlifting|rehabilitation|cardio fitness|muscle gain|bodybuilding|strength training|weight loss,0.3998,0.2283,0.24
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,24,Nancy King,Member base save production thought audience wall.,3.9,flexibility enhancement|strength training|muscle gain|cardio fitness,0.4291,0.3729,0.168
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,25,Monica Torres,Break voice case personal.,3.9,powerlifting|muscle gain|cardio fitness,0.3025,0.1922,0.168
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,26,Ashley Green,Somebody quite itself four. Meet everybody girl sell set scientist.,4.2,injury prevention|strength training|rehabilitation|cardio fitness,0.3354,0.1877,0.204
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,27,Rachel Marshall,Professional raise specific body set hotel. Turn list she their sound school. Indeed three Mrs not role option system data. Property reach every yard enjoy choice.,4.5,agility training|crossfit|injury prevention|rehabilitation|cardio fitness|muscle gain|strength training|weight loss,0.4185,0.255,0.24
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,28,James Watts,Spring environmental energy keep Democrat world hit. Since law hope list show interest shake. Hear language prove remain watch lot.,3.6,mobility improvement|flexibility enhancement|muscle gain|cardio fitness,0.2447,0.161,0.132
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,29,Mrs. Laura Jackson MD,Receive movement hear many learn. Investment no six lot. Voice agency receive only.,4.9,nutrition for fitness|powerlifting|cardio fitness|mobility improvement|strength training|weight loss,0.3873,0.1418,0.288
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,30,Nicole Diaz,I black region assume whom. Economic professional PM really bag.,4.2,nutrition for fitness|injury prevention|cardio fitness|mobility improvement|strength training|weight loss,0.3049,0.1441,0.204
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,31,Jeff Thomas,Political do single various alone. So manager item should best.,4.0,crossfit|strength training|cardio fitness,0.3303,0.2148,0.18
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,32,Steven Wright,Eat air bag modern cover relationship summer exactly. Section building board. Chair project wish material try family opportunity good. Eye large half.,4.1,endurance improvement|bodybuilding|muscle gain|weight loss,0.3119,0.1713,0.192
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,33,Andrew Hensley,International training available nearly. Wear remember help like among lead.,4.7,nutrition for fitness|injury prevention|cardio fitness|muscle gain|bodybuilding|strength training|weight loss,0.4553,0.2732,0.264
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,34,Jennifer Price,Black laugh place could minute. Seat police quickly deep significant citizen. Brother us article fight hit truth.,5.0,nutrition for fitness|rehabilitation|cardio fitness|mobility improvement|muscle gain|weight loss,0.4047,0.1496,0.3
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,35,Steven Morgan,Better call next easy ball. Good worker nice likely home. Identify attention set do probably leader.,4.4,injury prevention|cardio fitness|endurance improvement|muscle gain|weight loss,0.3344,0.1519,0.228
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,36,Jose Miller,Plan school gas senior. Method improve still or. When scientist space check discussion simple social whole.,4.6,nutrition for fitness|injury prevention|cardio fitness|mobility improvement|endurance improvement|muscle gain|bodybuilding|strength training|weight loss,0.4074,0.222,0.252
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,37,Jonathan Barron,Than couple himself energy mouth challenge throw. Wait federal if.,4.7,powerlifting|rehabilitation|cardio fitness|mobility improvement|muscle gain|strength training|weight loss,0.4635,0.285,0.264
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,38,Jeremy Mendoza,I early player response.,3.5,powerlifting|strength training|nutrition for fitness|cardio fitness,0.236,0.1657,0.12
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,39,Michelle Rose,People site better able special today. Face push hour. Feeling six hope table court wife rest marriage.,4.3,injury prevention|powerlifting|strength training|weight loss,0.3396,0.1765,0.216
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,40,Joseph Ramsey,Try forget boy gun too. Practice situation remain own serious air.,4.5,nutrition for fitness|cardio fitness|mobility improvement|muscle gain|bodybuilding|strength training|weight loss,0.4328,0.2755,0.24
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,41,Luis Medina,Seat set everybody black television room require. White free say leave. Major measure sit spend.,3.5,flexibility enhancement|bodybuilding|muscle gain|cardio fitness,0.2338,0.1626,0.12
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,42,Nancy Smith,Truth almost bed financial. Local religious more bring. Vote choose class human role need cultural action.,5.0,agility training|nutrition for fitness|injury prevention|cardio fitness|mobility improvement|muscle gain|bodybuilding|strength training|weight loss,0.4561,0.223,0.3
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,43,Emily Washington,Enjoy animal commercial wear impact sing bank amount. Address represent sound serious director necessary. Onto response good hotel audience learn.,4.4,crossfit|injury prevention|mobility improvement|muscle gain|strength training|weight loss,0.4336,0.2937,0.228
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,44,Lori Collins,Per option key professional make. Suggest floor mission right. Loss decide list security home. Single thousand really ten bag glass.,3.9,crossfit|nutrition for fitness|flexibility enhancement|muscle gain|strength training|weight loss,0.3725,0.2921,0.168
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,45,Donald Moore,Buy partner chance together recent from. Part responsibility not ahead whose data.,4.5,nutrition for fitness|powerlifting|rehabilitation|cardio fitness|mobility improvement|muscle gain|bodybuilding|strength training|weight loss,0.4041,0.2344,0.24
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,46,Colleen Holt,Light others be dark trade myself tough very. Raise skill discuss across conference travel care senior. Camera go ten focus begin good.,4.3,flexibility enhancement|cardio fitness|endurance improvement|bodybuilding|strength training|weight loss,0.314,0.1401,0.216
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,47,Faith Maxwell,Go around term experience production. Put practice same heart remember control.,3.3,muscle gain|weight loss,0.3826,0.4095,0.096
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,48,Wesley Rodriguez,People set south course shake exactly home.,4.5,agility training|flexibility enhancement|powerlifting|muscle gain|strength training|weight loss,0.4328,0.2754,0.24
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,49,Connie Johnson,Finish high serious son per skin fill. Grow sign across assume prevent.,3.8,crossfit|weight loss|muscle gain|cardio fitness,0.2947,0.1981,0.156
125,Melody Cohen,29,195.1,72.9,24.0,27.5,strength training|muscle gain|lifestyle balance,50,Don Ford,Effort agency choose onto. Design beyond ever. Quite society later different baby speech character.,3.1,mobility improvement|strength training,0.2497,0.2538,0.072
